Year,League,FranchiseID,name,Division,W,L,DivWin,WCWin,LgWin,WSWin,R,H,2B,3B,HR,BB,SO,SB,CS,HBP,SF,RA,ERA,CG,SHO,SV,HA,HRA,BBA,SOA,E,DP,FP,Playoffs,Win %
2016,AL,TOR,Toronto Blue Jays,E,89,73,N,Y,N,N,759,1358,276,18,221,632.0,1362.0,54.0,24.0,55.0,40.0,666,3.78,0,10,43,1340,183,461,1314,88,144,0.986,1,0.549
2016,NL,WSN,Washington Nationals,E,95,67,Y,N,N,N,763,1403,268,29,203,536.0,1252.0,121.0,39.0,64.0,63.0,612,3.51,1,12,46,1272,155,468,1476,73,142,0.988,1,0.586
2017,NL,ARI,Arizona Diamondbacks,W,93,69,N,Y,N,N,812,1405,314,39,220,578.0,1456.0,103.0,30.0,54.0,27.0,659,3.66,2,11,43,1309,171,516,1482,108,140,0.982,1,0.574
2017,NL,ATL,Atlanta Braves,E,72,90,N,N,N,N,732,1467,289,26,165,474.0,1184.0,77.0,31.0,66.0,32.0,821,4.72,0,6,36,1463,192,584,1258,97,137,0.984,0,0.444
2017,AL,BAL,Baltimore Orioles,E,75,87,N,N,N,N,743,1469,269,12,232,392.0,1412.0,32.0,13.0,50.0,37.0,841,4.97,1,10,35,1505,242,579,1233,94,175,0.984,0,0.463
2017,AL,BOS,Boston Red Sox,E,93,69,Y,N,N,N,785,1461,302,19,168,571.0,1224.0,106.0,31.0,53.0,36.0,668,3.7,5,11,39,1384,195,465,1580,107,126,0.982,1,0.574
2017,AL,CHW,Chicago White Sox,C,67,95,N,N,N,N,706,1412,256,37,186,401.0,1397.0,71.0,31.0,76.0,33.0,820,4.78,0,3,25,1384,242,632,1193,114,157,0.981,0,0.414
2017,NL,CHC,Chicago Cubs,C,92,70,Y,N,N,N,822,1402,274,29,223,622.0,1401.0,62.0,31.0,82.0,32.0,695,3.95,2,8,38,1294,194,554,1439,95,139,0.984,1,0.568
2017,NL,CIN,Cincinnati Reds,C,68,94,N,N,N,N,753,1390,249,38,219,565.0,1329.0,120.0,39.0,72.0,42.0,869,5.17,2,8,33,1442,248,631,1300,81,132,0.986,0,0.42
2017,AL,CLE,Cleveland Indians,C,102,60,Y,N,N,N,818,1449,333,29,212,604.0,1153.0,88.0,23.0,50.0,45.0,564,3.3,7,19,37,1267,163,406,1614,76,167,0.987,1,0.63
2017,NL,COL,Colorado Rockies,W,87,75,N,Y,N,N,824,1510,293,38,192,519.0,1408.0,59.0,34.0,44.0,41.0,757,4.51,1,9,47,1453,190,532,1270,77,168,0.987,1,0.537
2017,AL,DET,Detroit Tigers,C,64,98,N,N,N,N,735,1435,289,35,187,503.0,1313.0,65.0,34.0,52.0,27.0,894,5.36,2,4,32,1587,218,538,1202,84,146,0.985,0,0.395
2017,AL,HOU,Houston Astros,W,101,61,Y,N,Y,Y,896,1581,346,20,238,509.0,1087.0,98.0,42.0,70.0,61.0,700,4.12,1,9,45,1314,192,522,1593,99,153,0.983,1,0.623
2017,AL,KCR,Kansas City Royals,C,80,82,N,N,N,N,702,1436,260,24,193,390.0,1166.0,91.0,31.0,45.0,37.0,791,4.61,1,6,39,1480,196,519,1216,79,145,0.987,0,0.494
2017,AL,ANA,Los Angeles Angels of Anaheim,W,80,82,N,N,N,N,710,1314,251,14,186,523.0,1198.0,136.0,44.0,70.0,46.0,709,4.2,1,10,43,1373,224,470,1312,80,135,0.986,0,0.494
2017,NL,LAD,Los Angeles Dodgers,W,104,58,Y,N,Y,N,770,1347,312,20,221,649.0,1380.0,77.0,28.0,64.0,38.0,580,3.38,2,16,51,1226,184,442,1549,88,131,0.985,1,0.642
2017,NL,FLA,Miami Marlins,E,77,85,N,N,N,N,778,1497,271,31,194,486.0,1282.0,91.0,30.0,67.0,41.0,822,4.82,1,7,34,1450,193,627,1202,73,156,0.988,0,0.475
2017,NL,MIL,Milwaukee Brewers,C,86,76,N,N,N,N,732,1363,267,22,224,547.0,1571.0,128.0,41.0,53.0,26.0,697,4.0,1,12,54,1381,185,553,1346,115,164,0.981,0,0.531
2017,AL,MIN,Minnesota Twins,C,85,77,N,Y,N,N,815,1444,286,31,206,593.0,1342.0,95.0,28.0,46.0,39.0,788,4.59,6,11,42,1487,224,483,1166,78,143,0.987,1,0.525
2017,AL,NYY,New York Yankees,E,91,71,N,Y,N,N,858,1463,266,23,241,616.0,1386.0,90.0,22.0,64.0,56.0,660,3.72,2,7,36,1248,192,504,1560,95,102,0.984,1,0.562
2017,NL,NYM,New York Mets,E,70,92,N,N,N,N,735,1379,286,28,224,529.0,1291.0,58.0,23.0,57.0,37.0,863,5.01,2,5,34,1538,220,593,1374,92,125,0.984,0,0.432
2017,AL,OAK,Oakland Athletics,W,75,87,N,N,N,N,739,1344,305,15,234,565.0,1491.0,57.0,22.0,43.0,40.0,826,4.67,1,6,35,1444,210,502,1202,121,162,0.98,0,0.463
2017,NL,PHI,Philadelphia Phillies,E,66,96,N,N,N,N,690,1382,287,36,174,494.0,1417.0,59.0,25.0,47.0,36.0,782,4.55,1,7,33,1471,221,527,1309,82,145,0.986,0,0.407
2017,NL,PIT,Pittsburgh Pirates,C,75,87,N,N,N,N,668,1331,249,36,151,519.0,1213.0,67.0,36.0,88.0,28.0,731,4.22,2,12,36,1464,182,511,1262,99,156,0.984,0,0.463
2017,NL,SDP,San Diego Padres,W,71,91,N,N,N,N,604,1251,227,31,189,460.0,1499.0,89.0,33.0,53.0,33.0,816,4.67,2,12,45,1417,226,554,1325,113,177,0.981,0,0.438
2017,AL,SEA,Seattle Mariners,W,78,84,N,N,N,N,750,1436,281,17,200,487.0,1267.0,89.0,35.0,78.0,35.0,772,4.46,1,9,39,1399,237,490,1244,103,147,0.982,0,0.481
2017,NL,SFG,San Francisco Giants,W,64,98,N,N,N,N,639,1382,290,28,128,467.0,1204.0,76.0,34.0,36.0,52.0,776,4.5,3,5,32,1515,182,496,1234,87,127,0.985,0,0.395
2017,NL,STL,St. Louis Cardinals,C,83,79,N,N,N,N,761,1402,284,28,196,593.0,1348.0,81.0,31.0,65.0,44.0,705,4.01,3,12,43,1393,183,493,1351,94,164,0.984,0,0.512
2017,AL,TBD,Tampa Bay Rays,E,80,82,N,N,N,N,694,1340,226,32,228,545.0,1538.0,88.0,34.0,55.0,48.0,704,3.97,0,9,53,1324,193,503,1352,100,129,0.983,0,0.494
2017,AL,TEX,Texas Rangers,W,78,84,N,N,N,N,799,1326,255,21,237,544.0,1493.0,113.0,44.0,81.0,39.0,816,4.66,2,6,29,1443,214,559,1107,108,173,0.982,0,0.481
2017,AL,TOR,Toronto Blue Jays,E,76,86,N,N,N,N,693,1320,269,5,222,542.0,1327.0,53.0,24.0,51.0,35.0,784,4.42,2,6,45,1460,203,549,1372,92,145,0.985,0,0.469
2017,NL,WSN,Washington Nationals,E,97,65,Y,N,N,N,819,1477,311,31,215,542.0,1327.0,108.0,30.0,31.0,45.0,672,3.88,3,5,46,1300,189,495,1457,86,139,0.985,1,0.599
2018,NL,ARI,Arizona Diamondbacks,W,82,80,N,N,N,N,693,1283,259,50,176,560.0,1460.0,79.0,25.0,52.0,45.0,644,3.72,2,9,39,1313,174,522,1448,75,152,0.988,0,0.506
2018,NL,ATL,Atlanta Braves,E,90,72,Y,N,N,N,759,1433,314,29,175,511.0,1290.0,90.0,36.0,66.0,43.0,657,3.75,2,11,40,1236,153,635,1423,80,134,0.986,1,0.556
2018,AL,BAL,Baltimore Orioles,E,47,115,N,N,N,N,622,1317,242,15,188,422.0,1412.0,81.0,22.0,57.0,35.0,892,5.18,2,7,28,1552,234,589,1203,104,159,0.982,0,0.29
2018,AL,BOS,Boston Red Sox,E,108,54,Y,N,Y,Y,876,1509,355,31,208,569.0,1253.0,125.0,31.0,55.0,48.0,647,3.75,2,14,46,1305,176,512,1558,77,106,0.987,1,0.667
2018,AL,CHW,Chicago White Sox,C,62,100,N,N,N,N,656,1332,259,40,182,425.0,1594.0,98.0,41.0,66.0,32.0,848,4.83,0,8,34,1404,196,653,1259,114,135,0.981,0,0.383
2018,NL,CHC,Chicago Cubs,C,95,68,N,Y,N,N,761,1453,286,34,167,576.0,1388.0,66.0,38.0,78.0,46.0,645,3.65,1,18,46,1319,157,622,1333,104,155,0.983,1,0.583
2018,NL,CIN,Cincinnati Reds,C,67,95,N,N,N,N,696,1404,251,25,172,559.0,1376.0,77.0,33.0,65.0,35.0,819,4.63,1,6,38,1491,228,532,1258,95,144,0.984,0,0.414
2018,AL,CLE,Cleveland Indians,C,91,71,Y,N,N,N,818,1447,297,19,216,554.0,1189.0,135.0,36.0,80.0,44.0,648,3.77,5,17,41,1349,200,407,1544,83,123,0.986,1,0.562
2018,NL,COL,Colorado Rockies,W,91,72,N,Y,N,N,780,1418,280,42,210,507.0,1397.0,95.0,33.0,51.0,37.0,745,4.33,0,10,51,1377,184,525,1409,74,162,0.988,1,0.558
2018,AL,DET,Detroit Tigers,C,64,98,N,N,N,N,630,1326,284,35,135,428.0,1341.0,70.0,30.0,52.0,40.0,796,4.58,0,2,37,1423,216,491,1215,95,126,0.984,0,0.395
2018,AL,HOU,Houston Astros,W,103,59,Y,N,N,N,797,1390,278,18,205,565.0,1197.0,71.0,26.0,61.0,45.0,534,3.11,3,12,46,1164,152,435,1687,63,116,0.989,1,0.636
2018,AL,KCR,Kansas City Royals,C,58,104,N,N,N,N,638,1350,283,29,155,427.0,1310.0,117.0,38.0,67.0,40.0,833,4.94,2,8,33,1542,205,549,1157,77,142,0.987,0,0.358
2018,AL,ANA,Los Angeles Angels of Anaheim,W,80,82,N,N,N,N,721,1323,249,23,214,514.0,1300.0,89.0,22.0,73.0,39.0,722,4.15,1,9,35,1353,205,546,1386,76,173,0.987,0,0.494
2018,NL,LAD,Los Angeles Dodgers,W,92,71,Y,N,Y,N,804,1394,296,33,235,647.0,1436.0,75.0,24.0,61.0,39.0,610,3.38,0,11,48,1279,179,422,1565,100,111,0.983,1,0.564
2018,NL,FLA,Miami Marlins,E,63,98,N,N,N,N,589,1303,222,24,128,455.0,1384.0,45.0,31.0,73.0,31.0,809,4.76,1,12,30,1388,192,605,1249,83,133,0.986,0,0.391
2018,NL,MIL,Milwaukee Brewers,C,96,67,Y,N,N,N,754,1398,252,24,218,537.0,1458.0,124.0,32.0,58.0,41.0,659,3.73,0,14,49,1259,173,553,1428,108,141,0.982,1,0.589
2018,AL,MIN,Minnesota Twins,C,78,84,N,N,N,N,738,1379,317,22,166,534.0,1328.0,47.0,27.0,37.0,38.0,775,4.5,2,7,37,1425,198,573,1377,97,127,0.984,0,0.481
2018,AL,NYY,New York Yankees,E,100,62,N,Y,N,N,851,1374,269,23,267,625.0,1421.0,63.0,21.0,62.0,59.0,669,3.78,2,11,49,1311,177,494,1634,94,95,0.984,1,0.617
2018,NL,NYM,New York Mets,E,77,85,N,N,N,N,676,1282,265,34,170,566.0,1404.0,71.0,39.0,73.0,42.0,707,4.07,3,15,41,1364,185,484,1446,88,121,0.985,0,0.475
2018,AL,OAK,Oakland Athletics,W,97,65,N,Y,N,N,813,1407,322,20,227,550.0,1381.0,35.0,21.0,76.0,44.0,674,3.81,2,14,44,1303,184,474,1237,89,125,0.985,1,0.599
2018,NL,PHI,Philadelphia Phillies,E,80,82,N,N,N,N,677,1270,241,30,186,582.0,1520.0,69.0,26.0,64.0,32.0,728,4.14,0,12,44,1366,171,500,1465,123,138,0.979,0,0.494
2018,NL,PIT,Pittsburgh Pirates,C,82,79,N,N,N,N,692,1381,290,38,157,474.0,1229.0,70.0,38.0,59.0,52.0,693,4.0,3,16,40,1380,174,497,1336,105,129,0.982,0,0.509
2018,NL,SDP,San Diego Padres,W,66,96,N,N,N,N,617,1289,250,30,162,471.0,1523.0,95.0,36.0,31.0,36.0,767,4.4,0,5,36,1430,185,519,1399,100,127,0.983,0,0.407
2018,AL,SEA,Seattle Mariners,W,89,73,N,N,N,N,677,1402,256,32,176,430.0,1221.0,79.0,37.0,70.0,41.0,711,4.13,3,12,60,1396,195,400,1328,88,152,0.985,0,0.549
2018,NL,SFG,San Francisco Giants,W,73,89,N,N,N,N,603,1324,255,30,133,448.0,1467.0,77.0,34.0,49.0,42.0,699,3.95,1,15,36,1387,156,524,1269,97,160,0.984,0,0.451
2018,NL,STL,St. Louis Cardinals,C,88,74,N,N,N,N,759,1369,248,9,205,525.0,1380.0,63.0,32.0,80.0,48.0,691,3.85,1,8,43,1354,144,593,1337,133,151,0.978,0,0.543
2018,AL,TBD,Tampa Bay Rays,E,90,72,N,N,N,N,716,1415,274,43,150,540.0,1388.0,128.0,51.0,101.0,50.0,646,3.74,0,14,52,1236,164,501,1421,85,136,0.986,0,0.556
2018,AL,TEX,Texas Rangers,W,67,95,N,N,N,N,737,1308,266,24,194,555.0,1484.0,74.0,35.0,88.0,34.0,848,4.92,1,5,42,1516,222,491,1121,120,168,0.98,0,0.414
2018,AL,TOR,Toronto Blue Jays,E,73,89,N,N,N,N,709,1336,320,16,217,499.0,1387.0,47.0,30.0,58.0,37.0,832,4.85,0,3,39,1476,208,551,1298,101,138,0.983,0,0.451
2018,NL,WSN,Washington Nationals,E,82,80,N,N,N,N,771,1402,284,25,191,631.0,1289.0,119.0,33.0,59.0,40.0,682,4.04,2,7,40,1320,198,487,1417,64,115,0.989,0,0.506
2019,NL,ARI,Arizona Diamondbacks,W,85,77,N,N,N,N,813,1419,288,40,220,540.0,1360.0,88.0,14.0,70.0,40.0,743,4.25,0,11,45,1400,220,516,1427,86,136,0.986,0,0.525
2019,NL,ATL,Atlanta Braves,E,97,65,Y,N,N,N,855,1432,277,29,249,619.0,1467.0,89.0,28.0,60.0,35.0,743,4.19,1,8,44,1421,203,548,1393,78,154,0.987,1,0.599
2019,AL,BAL,Baltimore Orioles,E,54,108,N,N,N,N,729,1379,252,25,213,462.0,1435.0,84.0,30.0,71.0,37.0,981,5.59,0,5,27,1544,305,561,1248,108,155,0.982,0,0.333
2019,AL,BOS,Boston Red Sox,E,84,78,N,N,N,N,901,1554,345,27,245,590.0,1382.0,68.0,30.0,49.0,44.0,828,4.7,1,8,33,1423,215,605,1633,88,115,0.985,0,0.519
2019,AL,CHW,Chicago White Sox,C,72,89,N,N,N,N,708,1443,260,20,182,378.0,1549.0,63.0,28.0,66.0,32.0,832,4.9,6,7,33,1438,238,582,1312,117,171,0.98,0,0.447
2019,NL,CHC,Chicago Cubs,C,84,78,N,N,N,N,814,1378,270,26,256,581.0,1460.0,45.0,24.0,83.0,39.0,717,4.1,1,10,38,1376,195,534,1444,118,141,0.981,0,0.519
2019,NL,CIN,Cincinnati Reds,C,75,87,N,N,N,N,701,1328,235,27,227,492.0,1436.0,80.0,38.0,89.0,33.0,711,4.18,0,10,46,1270,214,536,1552,91,124,0.984,0,0.463
2019,AL,CLE,Cleveland Indians,C,93,69,N,N,N,N,769,1354,286,18,223,563.0,1332.0,103.0,35.0,50.0,46.0,657,3.76,6,16,42,1308,207,450,1508,83,110,0.985,0,0.574
2019,NL,COL,Colorado Rockies,W,71,91,N,N,N,N,835,1502,323,41,224,489.0,1503.0,71.0,31.0,43.0,43.0,958,5.56,1,5,28,1576,270,589,1264,97,165,0.984,0,0.438
2019,AL,DET,Detroit Tigers,C,47,114,N,N,N,N,582,1333,292,41,149,391.0,1595.0,57.0,20.0,48.0,42.0,915,5.24,0,3,31,1555,250,536,1368,110,127,0.981,0,0.292
2019,AL,HOU,Houston Astros,W,107,55,Y,N,Y,N,920,1538,323,28,288,645.0,1166.0,67.0,27.0,66.0,57.0,640,3.66,2,14,47,1205,230,448,1671,71,96,0.988,1,0.66
2019,AL,KCR,Kansas City Royals,C,59,103,N,N,N,N,691,1356,281,40,162,456.0,1405.0,117.0,39.0,59.0,42.0,869,5.2,1,7,37,1525,221,582,1230,73,152,0.988,0,0.364
2019,AL,ANA,Los Angeles Angels of Anaheim,W,72,90,N,N,N,N,769,1368,268,21,220,586.0,1276.0,65.0,20.0,67.0,42.0,868,5.12,0,2,32,1417,267,576,1404,92,118,0.984,0,0.444
2019,NL,LAD,Los Angeles Dodgers,W,106,56,Y,N,N,N,886,1414,302,20,279,607.0,1356.0,57.0,10.0,81.0,45.0,613,3.37,3,18,44,1201,185,392,1519,106,117,0.982,1,0.654
2019,NL,FLA,Miami Marlins,E,57,105,N,N,N,N,615,1326,265,18,146,395.0,1469.0,55.0,30.0,73.0,33.0,808,4.74,2,8,27,1340,236,615,1378,94,135,0.984,0,0.352
2019,NL,MIL,Milwaukee Brewers,C,89,73,N,Y,N,N,769,1366,279,17,250,629.0,1563.0,101.0,25.0,72.0,38.0,766,4.4,0,7,50,1364,225,570,1497,97,135,0.983,1,0.549
2019,AL,MIN,Minnesota Twins,C,101,61,Y,N,N,N,939,1547,318,23,307,525.0,1334.0,28.0,21.0,81.0,41.0,754,4.18,1,10,50,1456,198,452,1463,111,130,0.981,1,0.623
2019,AL,NYY,New York Yankees,E,103,59,Y,N,N,N,943,1493,290,17,306,569.0,1437.0,55.0,22.0,49.0,33.0,739,4.31,1,9,50,1374,248,507,1534,102,135,0.982,1,0.636
2019,NL,NYM,New York Mets,E,86,76,N,N,N,N,791,1445,280,17,242,516.0,1384.0,56.0,27.0,95.0,27.0,737,4.24,3,12,38,1405,204,500,1520,99,129,0.983,0,0.531
2019,AL,OAK,Oakland Athletics,W,97,65,N,Y,N,N,845,1384,292,23,257,578.0,1338.0,49.0,21.0,87.0,36.0,680,3.97,1,12,45,1342,201,477,1299,80,122,0.987,1,0.599
2019,NL,PHI,Philadelphia Phillies,E,81,81,N,N,N,N,774,1369,311,26,215,562.0,1453.0,78.0,18.0,57.0,34.0,794,4.53,3,7,36,1452,258,546,1392,97,136,0.984,0,0.5
2019,NL,PIT,Pittsburgh Pirates,C,69,93,N,N,N,N,758,1497,315,38,163,425.0,1213.0,64.0,29.0,63.0,34.0,911,5.18,1,6,31,1511,241,584,1443,121,130,0.98,0,0.426
2019,NL,SDP,San Diego Padres,W,70,92,N,N,N,N,682,1281,224,24,219,504.0,1581.0,70.0,37.0,55.0,31.0,789,4.6,0,6,47,1394,215,463,1475,116,100,0.98,0,0.432
2019,AL,SEA,Seattle Mariners,W,68,94,N,N,N,N,758,1305,254,28,239,588.0,1581.0,115.0,47.0,58.0,37.0,893,4.99,3,4,34,1484,260,505,1239,132,145,0.978,0,0.42
2019,NL,SFG,San Francisco Giants,W,77,85,N,N,N,N,678,1332,300,26,167,475.0,1435.0,47.0,28.0,50.0,42.0,773,4.38,1,8,41,1395,227,519,1368,90,142,0.985,0,0.475
2019,NL,STL,St. Louis Cardinals,C,91,71,Y,N,N,N,764,1336,246,24,210,561.0,1420.0,116.0,29.0,76.0,39.0,662,3.8,1,14,52,1284,191,545,1399,66,168,0.989,1,0.562
2019,AL,TBD,Tampa Bay Rays,E,96,66,N,Y,N,N,769,1427,291,29,217,542.0,1493.0,94.0,37.0,73.0,34.0,656,3.65,0,12,46,1274,181,453,1621,87,126,0.985,1,0.593
2019,AL,TEX,Texas Rangers,W,78,84,N,N,N,N,810,1374,296,24,223,534.0,1578.0,131.0,38.0,67.0,44.0,878,5.06,4,9,33,1515,241,583,1379,105,143,0.982,0,0.481
2019,AL,TOR,Toronto Blue Jays,E,67,95,N,N,N,N,726,1299,270,21,247,509.0,1514.0,51.0,20.0,45.0,28.0,828,4.79,1,7,33,1450,228,604,1332,96,141,0.984,0,0.414
2019,NL,WSN,Washington Nationals,E,93,69,N,Y,Y,Y,873,1460,298,27,231,584.0,1308.0,116.0,29.0,81.0,42.0,724,4.27,1,13,40,1340,202,517,1511,87,111,0.985,1,0.574
2021,NL,ARI,Arizona Diamondbacks,W,52,110,N,N,N,N,679,1297,308,31,144,537.0,1465.0,43.0,16.0,54.0,28.0,893,5.11,3,4,22,1480,232,555,1238,100,113,0.983,0,0.321
2021,NL,ATL,Atlanta Braves,E,88,73,Y,N,Y,Y,790,1307,269,20,239,549.0,1453.0,59.0,19.0,67.0,43.0,656,3.88,2,18,40,1237,183,516,1417,71,104,0.988,1,0.547
2021,AL,BAL,Baltimore Orioles,E,52,110,N,N,N,N,659,1296,266,15,195,451.0,1454.0,54.0,23.0,65.0,31.0,956,5.84,1,5,26,1518,258,563,1234,74,101,0.987,0,0.321
2021,AL,BOS,Boston Red Sox,E,92,70,N,Y,N,N,829,1434,330,23,219,512.0,1386.0,40.0,21.0,61.0,42.0,749,4.26,0,7,49,1409,176,546,1527,108,143,0.981,1,0.568
2021,AL,CHW,Chicago White Sox,C,93,69,Y,N,N,N,796,1373,275,22,190,586.0,1389.0,57.0,20.0,78.0,39.0,636,3.73,4,13,43,1205,182,485,1588,97,112,0.982,1,0.574
2021,NL,CHC,Chicago Cubs,C,71,91,N,N,N,N,705,1255,225,26,210,502.0,1596.0,86.0,37.0,92.0,30.0,839,4.87,1,8,40,1386,235,596,1358,87,149,0.985,0,0.438
2021,NL,CIN,Cincinnati Reds,C,83,79,N,N,N,N,786,1352,295,13,222,553.0,1425.0,36.0,24.0,105.0,45.0,760,4.4,1,8,41,1330,206,617,1524,91,124,0.984,0,0.512
2021,AL,CLE,Cleveland Indians,C,80,82,N,N,N,N,717,1269,248,22,203,453.0,1387.0,109.0,17.0,64.0,36.0,727,4.34,0,9,39,1281,216,522,1391,86,138,0.985,0,0.494
2021,NL,COL,Colorado Rockies,W,74,87,N,N,N,N,739,1338,275,34,182,491.0,1356.0,76.0,23.0,58.0,36.0,796,4.82,3,6,33,1397,196,539,1269,73,140,0.987,0,0.46
2021,AL,DET,Detroit Tigers,C,77,85,N,N,N,N,697,1299,236,37,179,490.0,1514.0,88.0,25.0,44.0,50.0,756,4.32,2,7,42,1370,199,571,1259,83,136,0.986,0,0.475
2021,AL,HOU,Houston Astros,W,95,67,Y,N,Y,N,863,1496,299,14,221,569.0,1222.0,53.0,16.0,64.0,54.0,658,3.78,2,8,34,1231,187,549,1456,69,126,0.988,1,0.586
2021,AL,KCR,Kansas City Royals,C,74,88,N,N,N,N,686,1349,251,29,163,421.0,1258.0,124.0,33.0,55.0,52.0,788,4.64,1,7,37,1375,189,591,1344,84,152,0.985,0,0.457
2021,AL,ANA,Los Angeles Angels of Anaheim,W,77,85,N,N,N,N,723,1331,265,23,190,464.0,1394.0,79.0,26.0,59.0,25.0,804,4.69,1,4,39,1373,188,592,1453,88,131,0.985,0,0.475
2021,NL,LAD,Los Angeles Dodgers,W,106,56,N,Y,N,N,830,1330,247,24,237,613.0,1408.0,65.0,17.0,104.0,45.0,561,3.01,1,17,56,1107,161,486,1599,89,94,0.985,1,0.654
2021,NL,FLA,Miami Marlins,E,67,95,N,N,N,N,623,1244,226,23,158,450.0,1553.0,106.0,29.0,65.0,30.0,701,3.96,1,8,33,1282,162,529,1381,122,146,0.979,0,0.414
2021,NL,MIL,Milwaukee Brewers,C,95,67,Y,N,N,N,738,1251,255,18,194,586.0,1465.0,82.0,21.0,88.0,35.0,623,3.5,2,19,44,1156,168,537,1618,94,102,0.984,1,0.586
2021,AL,MIN,Minnesota Twins,C,73,89,N,N,N,N,729,1311,271,17,228,525.0,1405.0,54.0,15.0,70.0,42.0,834,4.83,1,9,42,1392,239,484,1317,107,138,0.982,0,0.451
2021,AL,NYY,New York Yankees,E,92,70,N,Y,N,N,711,1266,213,12,222,621.0,1482.0,63.0,18.0,63.0,34.0,669,3.74,3,13,47,1243,196,492,1569,98,112,0.983,1,0.568
2021,NL,NYM,New York Mets,E,77,85,N,N,N,N,636,1243,228,18,176,495.0,1392.0,54.0,26.0,94.0,23.0,668,3.9,2,8,41,1221,190,475,1453,95,121,0.983,0,0.475
2021,AL,OAK,Oakland Athletics,W,86,76,N,N,N,N,743,1284,271,19,199,545.0,1349.0,88.0,20.0,98.0,49.0,687,4.02,3,11,39,1362,191,439,1332,72,116,0.987,0,0.531
2021,NL,PHI,Philadelphia Phillies,E,82,80,N,N,N,N,734,1288,262,24,198,564.0,1402.0,77.0,19.0,67.0,43.0,745,4.39,5,12,36,1321,200,509,1480,94,142,0.984,0,0.506
2021,NL,PIT,Pittsburgh Pirates,C,61,101,N,N,N,N,609,1261,240,35,124,529.0,1328.0,60.0,30.0,49.0,37.0,833,5.08,0,6,25,1400,213,606,1312,70,139,0.988,0,0.377
2021,NL,SDP,San Diego Padres,W,79,83,N,N,N,N,729,1305,273,21,180,586.0,1324.0,110.0,39.0,61.0,46.0,708,4.1,2,11,43,1277,205,516,1517,82,139,0.986,0,0.488
2021,AL,SEA,Seattle Mariners,W,90,72,N,N,N,N,697,1209,233,11,199,535.0,1492.0,64.0,24.0,72.0,36.0,748,4.3,1,10,51,1356,197,485,1328,79,135,0.986,0,0.556
2021,NL,SFG,San Francisco Giants,W,107,55,Y,N,N,N,804,1360,271,25,241,602.0,1461.0,66.0,14.0,64.0,30.0,594,3.24,2,18,56,1254,151,416,1425,80,122,0.986,1,0.66
2021,NL,STL,St. Louis Cardinals,C,90,72,N,Y,N,N,706,1303,261,22,198,478.0,1341.0,89.0,22.0,86.0,44.0,672,3.98,3,15,50,1234,152,608,1225,84,137,0.986,1,0.556
2021,AL,TBD,Tampa Bay Rays,E,100,62,Y,N,N,N,857,1336,288,36,222,585.0,1542.0,88.0,42.0,72.0,41.0,651,3.67,1,13,42,1264,184,436,1478,80,130,0.986,1,0.617
2021,AL,TEX,Texas Rangers,W,60,102,N,N,N,N,625,1254,225,24,167,433.0,1381.0,106.0,29.0,58.0,31.0,815,4.79,0,3,31,1402,232,513,1239,83,146,0.986,0,0.37
2021,AL,TOR,Toronto Blue Jays,E,91,71,N,N,N,N,846,1455,285,13,262,496.0,1218.0,81.0,20.0,51.0,35.0,663,3.91,1,14,34,1257,209,473,1468,90,122,0.984,0,0.562
2021,NL,WSN,Washington Nationals,E,65,97,N,N,N,N,724,1388,272,20,182,573.0,1303.0,56.0,26.0,84.0,31.0,820,4.8,1,8,36,1364,247,548,1346,96,116,0.983,0,0.401
